clip_id,guitar,classical,slow,techno,strings,drums,electronic,rock,fast,piano,ambient,beat,violin,vocal,synth,female,indian,opera,male,singing,vocals,no vocals,harpsichord,loud,quiet,flute,woman,male vocal,no vocal,pop,soft,sitar,solo,man,classic,choir,voice,new age,dance,female vocal,male voice,beats,harp,cello,no voice,weird,country,metal,female voice,choral,mp3_path,text
26842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,f/jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-06-dulces_exuviae-88-117.mp3,jacob heringman and catherine king alonso mudarra songs and solos 06 dulces exuviae
26844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f/jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-06-dulces_exuviae-146-175.mp3,jacob heringman and catherine king alonso mudarra songs and solos 06 dulces exuviae
26846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f/jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-06-dulces_exuviae-204-233.mp3,jacob heringman and catherine king alonso mudarra songs and solos 06 dulces exuviae
26882,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8/burning_babylon-knives_to_the_treble-06-echoes_of_dub-0-29.mp3,burning babylon knives to the treble 06 echoes of dub
26884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/burning_babylon-knives_to_the_treble-06-echoes_of_dub-59-88.mp3,burning babylon knives to the treble 06 echoes of dub
26885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/burning_babylon-knives_to_the_treble-06-echoes_of_dub-88-117.mp3,burning babylon knives to the treble 06 echoes of dub
26886,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/burning_babylon-knives_to_the_treble-06-echoes_of_dub-117-146.mp3,burning babylon knives to the treble 06 echoes of dub
26893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e/tilopa-out_of_the_blue-06-el_corazon_canta-0-29.mp3,tilopa out of the blue 06 el corazon canta
26894,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e/tilopa-out_of_the_blue-06-el_corazon_canta-30-59.mp3,tilopa out of the blue 06 el corazon canta
26900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e/tilopa-out_of_the_blue-06-el_corazon_canta-204-233.mp3,tilopa out of the blue 06 el corazon canta
26901,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e/tilopa-out_of_the_blue-06-el_corazon_canta-233-262.mp3,tilopa out of the blue 06 el corazon canta
26902,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e/tilopa-out_of_the_blue-06-el_corazon_canta-262-291.mp3,tilopa out of the blue 06 el corazon canta
26903,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e/tilopa-out_of_the_blue-06-el_corazon_canta-291-320.mp3,tilopa out of the blue 06 el corazon canta
26916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b/dj_cary-power_synths-06-elements_at_loop_10_liquid_zen-30-59.mp3,dj cary power synths 06 elements at loop 10 liquid zen
26919,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b/dj_cary-power_synths-06-elements_at_loop_10_liquid_zen-117-146.mp3,dj cary power synths 06 elements at loop 10 liquid zen
26920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b/dj_cary-power_synths-06-elements_at_loop_10_liquid_zen-146-175.mp3,dj cary power synths 06 elements at loop 10 liquid zen
26923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b/dj_cary-power_synths-06-elements_at_loop_10_liquid_zen-233-262.mp3,dj cary power synths 06 elements at loop 10 liquid zen
26925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/janine_johnson-j_s__bach_works_for_harpsichord-06-english_suite_no_2_in_a_minor__bourree-0-29.mp3,janine johnson j s bach works for harpsichord 06 english suite no 2 in a minor bourree
26933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/janine_johnson-j_s__bach_works_for_harpsichord-06-english_suite_no_2_in_a_minor__bourree-233-262.mp3,janine johnson j s bach works for harpsichord 06 english suite no 2 in a minor bourree
26935,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-30-59.mp3,bjorn fogelberg karooshi porn 06 entity
26936,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-59-88.mp3,bjorn fogelberg karooshi porn 06 entity
26937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-88-117.mp3,bjorn fogelberg karooshi porn 06 entity
26938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-117-146.mp3,bjorn fogelberg karooshi porn 06 entity
26939,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-146-175.mp3,bjorn fogelberg karooshi porn 06 entity
26940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-175-204.mp3,bjorn fogelberg karooshi porn 06 entity
26941,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-204-233.mp3,bjorn fogelberg karooshi porn 06 entity
26942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-233-262.mp3,bjorn fogelberg karooshi porn 06 entity
26944,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-291-320.mp3,bjorn fogelberg karooshi porn 06 entity
26945,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-320-349.mp3,bjorn fogelberg karooshi porn 06 entity
26946,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a/bjorn_fogelberg-karooshi_porn-06-entity-349-378.mp3,bjorn fogelberg karooshi porn 06 entity
26948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/farallon_recorder_quartet-ludwig_senfl-06-es_wollt_ein_mann_versuechen_sein_weiss-0-29.mp3,farallon recorder quartet ludwig senfl 06 es wollt ein mann versuechen sein weiss
26949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/farallon_recorder_quartet-ludwig_senfl-06-es_wollt_ein_mann_versuechen_sein_weiss-30-59.mp3,farallon recorder quartet ludwig senfl 06 es wollt ein mann versuechen sein weiss
26964,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/american_bach_soloists-joseph_haydn__masses-06-et_incarnatus__largo-0-29.mp3,american bach soloists joseph haydn masses 06 et incarnatus largo
26966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0/american_bach_soloists-joseph_haydn__masses-06-et_incarnatus__largo-59-88.mp3,american bach soloists joseph haydn masses 06 et incarnatus largo
26969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/american_bach_soloists-joseph_haydn__masses-06-et_incarnatus__largo-146-175.mp3,american bach soloists joseph haydn masses 06 et incarnatus largo
26970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/american_bach_soloists-joseph_haydn__masses-06-et_incarnatus__largo-175-204.mp3,american bach soloists joseph haydn masses 06 et incarnatus largo
26976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-06-et_resurrexit-117-146.mp3,american bach soloists j s bach mass in b minor cd2 06 et resurrexit
26979,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-06-et_resurrexit-204-233.mp3,american bach soloists j s bach mass in b minor cd2 06 et resurrexit
26980,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-0-29.mp3,aba structure tektonik illusion 06 euphorbia
26982,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-59-88.mp3,aba structure tektonik illusion 06 euphorbia
26983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-88-117.mp3,aba structure tektonik illusion 06 euphorbia
26984,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-117-146.mp3,aba structure tektonik illusion 06 euphorbia
26985,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-146-175.mp3,aba structure tektonik illusion 06 euphorbia
26987,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-204-233.mp3,aba structure tektonik illusion 06 euphorbia
26988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-233-262.mp3,aba structure tektonik illusion 06 euphorbia
26989,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-262-291.mp3,aba structure tektonik illusion 06 euphorbia
26990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-291-320.mp3,aba structure tektonik illusion 06 euphorbia
26992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-349-378.mp3,aba structure tektonik illusion 06 euphorbia
26993,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-378-407.mp3,aba structure tektonik illusion 06 euphorbia
26994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-407-436.mp3,aba structure tektonik illusion 06 euphorbia
26995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/aba_structure-tektonik_illusion-06-euphorbia-436-465.mp3,aba structure tektonik illusion 06 euphorbia
26996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6/justin_bianco-finality-06-everybodys_wearing_apocalyptic_yellow-0-29.mp3,justin bianco finality 06 everybodys wearing apocalyptic yellow
26997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6/justin_bianco-finality-06-everybodys_wearing_apocalyptic_yellow-30-59.mp3,justin bianco finality 06 everybodys wearing apocalyptic yellow
26999,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6/justin_bianco-finality-06-everybodys_wearing_apocalyptic_yellow-88-117.mp3,justin bianco finality 06 everybodys wearing apocalyptic yellow
27003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d/beth_quist-shall_we_dance-06-evil_grid-88-117.mp3,beth quist shall we dance 06 evil grid
27004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d/beth_quist-shall_we_dance-06-evil_grid-117-146.mp3,beth quist shall we dance 06 evil grid
27006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d/beth_quist-shall_we_dance-06-evil_grid-175-204.mp3,beth quist shall we dance 06 evil grid
27011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,d/beth_quist-shall_we_dance-06-evil_grid-320-349.mp3,beth quist shall we dance 06 evil grid
27012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d/beth_quist-shall_we_dance-06-evil_grid-349-378.mp3,beth quist shall we dance 06 evil grid
27016,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/zilla-egg-06-exalted_earthworm-59-88.mp3,zilla egg 06 exalted earthworm
27040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-0-29.mp3,rapoon easterly 6 or 7 06 falling more slowly
27041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-30-59.mp3,rapoon easterly 6 or 7 06 falling more slowly
27043,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-88-117.mp3,rapoon easterly 6 or 7 06 falling more slowly
27044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-117-146.mp3,rapoon easterly 6 or 7 06 falling more slowly
27045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-146-175.mp3,rapoon easterly 6 or 7 06 falling more slowly
27046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-175-204.mp3,rapoon easterly 6 or 7 06 falling more slowly
27047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-204-233.mp3,rapoon easterly 6 or 7 06 falling more slowly
27050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-291-320.mp3,rapoon easterly 6 or 7 06 falling more slowly
27051,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-320-349.mp3,rapoon easterly 6 or 7 06 falling more slowly
27052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-349-378.mp3,rapoon easterly 6 or 7 06 falling more slowly
27054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-407-436.mp3,rapoon easterly 6 or 7 06 falling more slowly
27055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-436-465.mp3,rapoon easterly 6 or 7 06 falling more slowly
27056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-465-494.mp3,rapoon easterly 6 or 7 06 falling more slowly
27057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-494-523.mp3,rapoon easterly 6 or 7 06 falling more slowly
27058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-523-552.mp3,rapoon easterly 6 or 7 06 falling more slowly
27059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-552-581.mp3,rapoon easterly 6 or 7 06 falling more slowly
27062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-639-668.mp3,rapoon easterly 6 or 7 06 falling more slowly
27066,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-755-784.mp3,rapoon easterly 6 or 7 06 falling more slowly
27067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-784-813.mp3,rapoon easterly 6 or 7 06 falling more slowly
27069,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-842-871.mp3,rapoon easterly 6 or 7 06 falling more slowly
27070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-871-900.mp3,rapoon easterly 6 or 7 06 falling more slowly
27071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/rapoon-easterly_6_or_7-06-falling_more_slowly-900-929.mp3,rapoon easterly 6 or 7 06 falling more slowly
27074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/ed_martin-luis_milan__el_maestro-06-fantasia_6-0-29.mp3,ed martin luis milan el maestro 06 fantasia 6
27075,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6/ed_martin-luis_milan__el_maestro-06-fantasia_6-30-59.mp3,ed martin luis milan el maestro 06 fantasia 6
